month,regional_team,chemical,bnf_name,items,quantity,total_list_size,rate
2022-09-01,Y60,Atorvastatin,Lipitor 20mg chewable tablets,21,726.0,11617971,1.8075445359607113e-06
2022-09-01,Y61,Atorvastatin,Atorvastatin 60mg tablets,514,15372.0,7119310,7.219800795301791e-05
2022-09-01,Y61,Atorvastatin,Atorvastatin 80mg tablets,61837,1822909.0,7119310,0.008685813653289434
2022-09-01,Y60,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,86,18300.0,11617971,7.4023252425057694e-06
2022-09-01,Y63,Atorvastatin,Lipitor 40mg tablets,223,7154.0,9041415,2.4664280978143353e-05
2022-09-01,Y58,Atorvastatin,Atorvastatin 20mg tablets,239683,8339427.0,6018753,0.03982270081526854
2022-09-01,Y61,Atorvastatin,Atorvastatin 30mg tablets,215,6363.0,7119310,3.0199555855834343e-05
2022-09-01,Y58,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,21,966.0,6018753,3.4890948340960327e-06
2022-09-01,Y59,Atorvastatin,Lipitor 10mg chewable tablets,8,324.0,9626061,8.310772183970162e-07
2022-09-01,Y58,Atorvastatin,Atorvastatin 10mg tablets,49016,1665958.0,6018753,0.008143879637526245
2022-09-01,Y56,Atorvastatin,Lipitor 40mg tablets,265,11214.0,10721755,2.4716102914121803e-05
2022-09-01,Y63,Atorvastatin,Atorvastatin 60mg tablets,376,10668.0,9041415,4.158641097660045e-05
2022-09-01,Y58,Atorvastatin,Lipitor 20mg chewable tablets,14,624.0,6018753,2.3260632227306886e-06
2022-09-01,Y63,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,412,15894.0,9041415,4.5568088623296244e-05
2022-09-01,Y60,Atorvastatin,Lipitor 20mg tablets,467,16742.0,11617971,4.019634753779296e-05
2022-09-01,Y60,Atorvastatin,Lipitor 10mg tablets,450,16498.0,11617971,3.8733097199158095e-05
2022-09-01,Y61,Atorvastatin,Atorvastatin 20mg/5ml oral solution,1,300.0,7119310,1.4046305049225275e-07
2022-09-01,Y63,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,19,3770.0,9041415,2.101440980200555e-06
2022-09-01,Y63,Atorvastatin,Lipitor 20mg chewable tablets,17,892.0,9041415,1.8802366664952333e-06
2022-09-01,Y56,Atorvastatin,Lipitor 20mg chewable tablets,10,412.0,10721755,9.326831288347849e-07
2022-09-01,Y60,Atorvastatin,Lipitor 40mg tablets,280,9702.0,11617971,2.4100593812809484e-05
2022-09-01,Y56,Atorvastatin,Lipitor 20mg tablets,366,17815.0,10721755,3.413620251535313e-05
2022-09-01,Y63,Atorvastatin,Atorvastatin 10mg/5ml oral solution,1,150.0,9041415,1.1060215685266079e-07
2022-09-01,Y62,Atorvastatin,Lipitor 20mg chewable tablets,10,430.0,7720914,1.2951834458977267e-06
2022-09-01,Y61,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,10,1840.0,7119310,1.4046305049225277e-06
2022-09-01,Y63,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,81,3138.0,9041415,8.958774705065523e-06
2022-09-01,Y61,Atorvastatin,Lipitor 10mg chewable tablets,9,324.0,7119310,1.264167454430275e-06
2022-09-01,Y62,Atorvastatin,Atorvastatin 60mg tablets,174,5037.0,7720914,2.2536191958620442e-05
2022-09-01,Y63,Atorvastatin,Lipitor 20mg tablets,360,11979.0,9041415,3.981677646695788e-05
2022-09-01,Y59,Atorvastatin,Atorvastatin 20mg/5ml oral solution,3,550.0,9626061,3.1165395689888107e-07
2022-09-01,Y59,Atorvastatin,Lipitor 40mg tablets,448,15992.0,9626061,4.6540324230232904e-05
2022-09-01,Y60,Atorvastatin,Atorvastatin 80mg tablets,119015,3692445.0,11617971,0.010244043473684001
2022-09-01,Y56,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,22,6000.0,10721755,2.051902883436527e-06
2022-09-01,Y61,Atorvastatin,Atorvastatin 10mg tablets,83111,2684509.0,7119310,0.01167402458946162
2022-09-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,47,9750.0,7720914,6.087362195719315e-06
2022-09-01,Y58,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,14,6450.0,6018753,2.3260632227306886e-06
2022-09-01,Y62,Atorvastatin,Atorvastatin 80mg tablets,91381,2619622.0,7720914,0.011835515846958015
2022-09-01,Y58,Atorvastatin,Atorvastatin 30mg tablets,43,1680.0,6018753,7.1443370412442576e-06
2022-09-01,Y56,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,132,4344.0,10721755,1.2311417300619163e-05
2022-09-01,Y56,Atorvastatin,Atorvastatin 10mg/5ml oral solution,2,1800.0,10721755,1.86536625766957e-07
2022-09-01,Y58,Atorvastatin,Lipitor 10mg chewable tablets,2,58.0,6018753,3.322947461043841e-07
2022-09-01,Y59,Atorvastatin,Atorvastatin 20mg tablets,283409,10949491.0,9626061,0.029441845423584995
2022-09-01,Y61,Atorvastatin,Atorvastatin 20mg tablets,282163,9038142.0,7119310,0.039633475716045516
2022-09-01,Y58,Atorvastatin,Atorvastatin 40mg tablets,126986,4192467.0,6018753,0.02109839031440566
2022-09-01,Y63,Atorvastatin,Atorvastatin 20mg tablets,434395,13125377.0,9041415,0.04804502392601158
2022-09-01,Y56,Atorvastatin,Atorvastatin 20mg/5ml oral solution,3,600.0,10721755,2.798049386504355e-07
2022-09-01,Y63,Atorvastatin,Atorvastatin 10mg tablets,81747,2422353.0,9041415,0.009041394516234461
2022-09-01,Y60,Atorvastatin,Atorvastatin 40mg tablets,222637,7218747.0,11617971,0.019163156802508803
2022-09-01,Y59,Atorvastatin,Atorvastatin 10mg/5ml oral suspension,1,300.0,9626061,1.0388465229962703e-07
2022-10-01,Y62,Atorvastatin,Atorvastatin 10mg tablets,69686,2335037.0,7732308,0.009012315598395718
2022-10-01,Y60,Atorvastatin,Atorvastatin 40mg tablets,218857,7096748.0,11641961,0.01879898068718835
2022-10-01,Y62,Atorvastatin,Atorvastatin 60mg tablets,158,4613.0,7732308,2.0433743715330533e-05
2022-10-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral solution,7,900.0,7732308,9.05292443084264e-07
2022-10-01,Y63,Atorvastatin,Atorvastatin 30mg tablets,113,3031.0,9060308,1.2471982188684976e-05
2022-10-01,Y56,Atorvastatin,Atorvastatin 40mg tablets,196326,5751156.0,10737497,0.01828414946239333
2022-10-01,Y58,Atorvastatin,Lipitor 10mg tablets,193,7748.0,6026204,3.2026794977402024e-05
2022-10-01,Y63,Atorvastatin,Lipitor 10mg chewable tablets,2,86.0,9060308,2.207430475873447e-07
2022-10-01,Y62,Atorvastatin,Lipitor 20mg tablets,327,12063.0,7732308,4.229008984122205e-05
2022-10-01,Y58,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,34,1290.0,6026204,5.642026058195176e-06
2022-10-01,Y63,Atorvastatin,Lipitor 80mg tablets,74,2548.0,9060308,8.167492760731754e-06
2022-10-01,Y58,Atorvastatin,Atorvastatin 80mg tablets,66091,2053362.0,6026204,0.01096726894741698
2022-10-01,Y56,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,157,6233.0,10737497,1.4621657170195252e-05
2022-10-01,Y61,Atorvastatin,Atorvastatin 40mg tablets,146782,4510216.0,7124780,0.020601618576292884
2022-10-01,Y61,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,35,1114.0,7124780,4.912432383877116e-06
2022-10-01,Y59,Atorvastatin,Lipitor 20mg chewable tablets,16,866.0,9640832,1.6596078014843531e-06
2022-10-01,Y60,Atorvastatin,Atorvastatin 10mg tablets,117112,3959308.0,11641961,0.010059473657401875
2022-10-01,Y63,Atorvastatin,Lipitor 40mg tablets,235,7728.0,9060308,2.5937308091513004e-05
2022-10-01,Y62,Atorvastatin,Lipitor 40mg tablets,248,9366.0,7732308,3.2073217983556786e-05
2022-10-01,Y60,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,92,21600.0,11641961,7.902448736943887e-06
2022-10-01,Y58,Atorvastatin,Lipitor 40mg tablets,194,7105.0,6026204,3.219273692029012e-05
2022-10-01,Y56,Atorvastatin,Atorvastatin 10mg/5ml oral solution,4,2230.0,10737497,3.7252629732981534e-07
2022-10-01,Y61,Atorvastatin,Atorvastatin 80mg tablets,61062,1794132.0,7124780,0.008570369892122984
2022-10-01,Y60,Atorvastatin,Atorvastatin 20mg tablets,487371,16455362.0,11641961,0.041863308080142166
2022-10-01,Y56,Atorvastatin,Atorvastatin 30mg tablets,109,4481.0,10737497,1.0151341602237467e-05
2022-10-01,Y60,Atorvastatin,Atorvastatin 60mg tablets,325,10549.0,11641961,2.7916259125073515e-05
2022-10-01,Y59,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,25,5550.0,9640832,2.593137189819302e-06
2022-10-01,Y56,Atorvastatin,Atorvastatin 20mg tablets,282389,10280047.0,10737497,0.026299332144167305
2022-10-01,Y61,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,150,6294.0,7124780,2.105328164518764e-05
2022-10-01,Y58,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,2,400.0,6026204,3.318838857761868e-07
2022-10-01,Y59,Atorvastatin,Atorvastatin 10mg/5ml oral suspension,2,600.0,9640832,2.0745097518554414e-07
2022-10-01,Y58,Atorvastatin,Atorvastatin 10mg/5ml oral suspension,1,100.0,6026204,1.659419428880934e-07
2022-10-01,Y63,Atorvastatin,Atorvastatin 40mg tablets,266528,7479174.0,9060308,0.029417101493679907
2022-10-01,Y61,Atorvastatin,Lipitor 40mg tablets,290,9254.0,7124780,4.0703011180696105e-05
2022-10-01,Y56,Atorvastatin,Atorvastatin 80mg tablets,89884,2248788.0,10737497,0.008371038427298281
2022-10-01,Y60,Atorvastatin,Lipitor 20mg chewable tablets,21,797.0,11641961,1.8038198203893657e-06
2022-10-01,Y63,Atorvastatin,Atorvastatin 60mg tablets,363,10171.0,9060308,4.0064863137103066e-05
2022-10-01,Y60,Atorvastatin,Lipitor 80mg tablets,104,3570.0,11641961,8.933202920023525e-06
2022-10-01,Y56,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,2,300.0,10737497,1.8626314866490767e-07
2022-10-01,Y58,Atorvastatin,Atorvastatin 40mg tablets,126202,4168248.0,6026204,0.020942205076363164
2022-10-01,Y56,Atorvastatin,Lipitor 10mg chewable tablets,7,326.0,10737497,6.519210203271768e-07
2022-10-01,Y61,Atorvastatin,Atorvastatin 30mg tablets,215,7063.0,7124780,3.0176370358102287e-05
2022-10-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,1,200.0,7732308,1.293274918691806e-07
2022-10-01,Y58,Atorvastatin,Atorvastatin 20mg tablets,240278,8361510.0,6026204,0.03987219815326531
2022-10-01,Y63,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,64,17400.0,9060308,7.063777522795031e-06
2022-10-01,Y58,Atorvastatin,Lipitor 20mg tablets,260,9480.0,6026204,4.314490515090428e-05
2022-10-01,Y56,Atorvastatin,Lipitor 80mg tablets,105,3304.0,10737497,9.778815304907652e-06
2022-10-01,Y62,Atorvastatin,Atorvastatin 30mg tablets,42,1239.0,7732308,5.4317546585055845e-06
2022-10-01,Y56,Atorvastatin,Lipitor 20mg chewable tablets,16,930.0,10737497,1.4901051893192613e-06
2022-10-01,Y59,Atorvastatin,Atorvastatin 40mg tablets,168450,6092640.0,9640832,0.017472558385002456
2022-10-01,Y63,Atorvastatin,Atorvastatin 20mg tablets,433962,13064378.0,9060308,0.04789704720854964
2022-10-01,Y62,Atorvastatin,Atorvastatin 40mg tablets,166548,5223608.0,7732308,0.021539235115828288
2022-10-01,Y61,Atorvastatin,Lipitor 10mg tablets,460,16261.0,7124780,6.45633970452421e-05
2022-10-01,Y58,Atorvastatin,Atorvastatin 30mg tablets,46,1617.0,6026204,7.633329372852297e-06
2022-10-01,Y60,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,379,16082.0,11641961,3.255465294893188e-05
2022-10-01,Y62,Atorvastatin,Lipitor 80mg tablets,67,2438.0,7732308,8.664941955235099e-06
2022-10-01,Y62,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,245,9411.0,7732308,3.168523550794924e-05
2022-10-01,Y61,Atorvastatin,Lipitor 80mg tablets,61,2100.0,7124780,8.561667869042974e-06
2022-10-01,Y58,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,145,5882.0,6026204,2.4061581718773543e-05
2022-10-01,Y63,Atorvastatin,Atorvastatin 80mg tablets,163456,4074631.0,9060308,0.01804088779321851
2022-10-01,Y58,Atorvastatin,Atorvastatin 60mg tablets,137,4594.0,6026204,2.2734046175668794e-05
2022-10-01,Y58,Atorvastatin,Lipitor 80mg tablets,62,2450.0,6026204,1.028840045906179e-05
2022-10-01,Y56,Atorvastatin,Atorvastatin 10mg tablets,70433,2610839.0,10737497,0.0065595361749577205
2022-10-01,Y62,Atorvastatin,Lipitor 10mg chewable tablets,2,112.0,7732308,2.586549837383612e-07
2022-10-01,Y59,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,60,2211.0,9640832,6.223529255566324e-06
2022-10-01,Y61,Atorvastatin,Atorvastatin 10mg/5ml oral suspension,2,800.0,7124780,2.807104219358352e-07
2022-10-01,Y56,Atorvastatin,Atorvastatin 60mg tablets,322,8953.0,10737497,2.9988366935050132e-05
2022-10-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,44,9300.0,7732308,5.690409642243946e-06
2022-10-01,Y63,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,76,2950.0,9060308,8.3882358083191e-06
2022-10-01,Y62,Atorvastatin,Lipitor 20mg chewable tablets,18,452.0,7732308,2.3278948536452507e-06
2022-10-01,Y59,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,232,10275.0,9640832,2.406431312152312e-05
2022-10-01,Y62,Atorvastatin,Atorvastatin 80mg tablets,90198,2594672.0,7732308,0.01166508111161635
2022-10-01,Y59,Atorvastatin,Atorvastatin 20mg tablets,283643,10984109.0,9640832,0.02942100847727665
2022-10-01,Y56,Atorvastatin,Lipitor 20mg tablets,431,20544.0,10737497,4.01397085372876e-05
2022-10-01,Y59,Atorvastatin,Atorvastatin 30mg tablets,114,4711.0,9640832,1.1824705585576017e-05
2022-10-01,Y58,Atorvastatin,Atorvastatin 10mg/5ml oral solution,1,150.0,6026204,1.659419428880934e-07
2022-10-01,Y63,Atorvastatin,Atorvastatin 10mg tablets,80823,2382441.0,9060308,0.008920557667575981
2022-10-01,Y56,Atorvastatin,Lipitor 10mg tablets,341,17304.0,10737497,3.1757866847366756e-05
2022-10-01,Y63,Atorvastatin,Lipitor 20mg chewable tablets,14,536.0,9060308,1.545201333111413e-06
2022-10-01,Y60,Atorvastatin,Lipitor 20mg tablets,434,15505.0,11641961,3.727894295471356e-05
2022-10-01,Y63,Atorvastatin,Lipitor 10mg tablets,339,12092.0,9060308,3.741594656605493e-05
2022-10-01,Y59,Atorvastatin,Lipitor 10mg chewable tablets,7,294.0,9640832,7.260784131494045e-07
2022-10-01,Y60,Atorvastatin,Lipitor 40mg tablets,266,8925.0,11641961,2.284838439159863e-05
2022-10-01,Y60,Atorvastatin,Atorvastatin 10mg/5ml oral solution,7,1400.0,11641961,6.012732734631219e-07
2022-10-01,Y60,Atorvastatin,Atorvastatin 30mg tablets,139,4907.0,11641961,1.1939569287339134e-05
2022-10-01,Y58,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,12,3900.0,6026204,1.991303314657121e-06
2022-10-01,Y61,Atorvastatin,Lipitor 10mg chewable tablets,9,344.0,7124780,1.2631968987112584e-06
2022-10-01,Y63,Atorvastatin,Lipitor 20mg tablets,353,11927.0,9060308,3.8961147899166345e-05
2022-10-01,Y62,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,55,2228.0,7732308,7.1130120528049325e-06
2022-10-01,Y60,Atorvastatin,Lipitor 10mg chewable tablets,9,294.0,11641961,7.730656373097281e-07
2022-10-01,Y61,Atorvastatin,Atorvastatin 60mg tablets,504,15383.0,7124780,7.073902632783047e-05
2022-10-01,Y61,Atorvastatin,Lipitor 20mg chewable tablets,7,266.0,7124780,9.824864767754233e-07
2022-10-01,Y56,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,54,1776.0,10737497,5.0291050139525065e-06
2022-10-01,Y63,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,414,16460.0,9060308,4.5693810850580355e-05
2022-10-01,Y62,Atorvastatin,Lipitor 10mg tablets,301,11369.0,7732308,3.892757505262335e-05
2022-10-01,Y56,Atorvastatin,Lipitor 40mg tablets,253,10192.0,10737497,2.356228830611082e-05
2022-10-01,Y62,Atorvastatin,Atorvastatin 20mg tablets,327224,10789863.0,7732308,0.042319059199400745
2022-10-01,Y62,Atorvastatin,Atorvastatin 10mg/5ml oral solution,3,730.0,7732308,3.879824756075418e-07
2022-10-01,Y60,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,21,5750.0,11641961,1.8038198203893657e-06
2022-10-01,Y63,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,29,5880.0,9060308,3.200774190016498e-06
2022-10-01,Y59,Atorvastatin,Atorvastatin 10mg tablets,75520,2867904.0,9640832,0.007833348823006148
2022-10-01,Y59,Atorvastatin,Lipitor 40mg tablets,453,16352.0,9640832,4.698764587952575e-05
2022-10-01,Y61,Atorvastatin,Atorvastatin 20mg tablets,280284,8994771.0,7124780,0.03933931995093182
2022-10-01,Y59,Atorvastatin,Atorvastatin 80mg tablets,73224,2497225.0,9640832,0.007595195103493143
2022-10-01,Y58,Atorvastatin,Lipitor 10mg chewable tablets,3,88.0,6026204,4.978258286642802e-07
2022-10-01,Y59,Atorvastatin,Atorvastatin 60mg tablets,253,9296.0,9640832,2.6242548360971337e-05
2022-10-01,Y56,Atorvastatin,Atorvastatin 10mg/5ml oral suspension,4,1100.0,10737497,3.7252629732981534e-07
2022-10-01,Y61,Atorvastatin,Lipitor 20mg tablets,546,17838.0,7124780,7.6633945188483e-05
2022-10-01,Y58,Atorvastatin,Atorvastatin 10mg tablets,48233,1638701.0,6026204,0.00800387773132141
2022-10-01,Y60,Atorvastatin,Atorvastatin 80mg tablets,117045,3636866.0,11641961,0.010053718613213015
2022-10-01,Y56,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,35,9000.0,10737497,3.259605101635884e-06
2022-10-01,Y61,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,5,1600.0,7124780,7.01776054839588e-07
2022-10-01,Y61,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,36,7650.0,7124780,5.052787594845034e-06
2022-10-01,Y61,Atorvastatin,Atorvastatin 10mg tablets,81415,2635413.0,7124780,0.011427019500953012
2022-10-01,Y59,Atorvastatin,Lipitor 10mg tablets,450,18650.0,9640832,4.6676469416747435e-05
2022-10-01,Y58,Atorvastatin,Lipitor 20mg chewable tablets,11,418.0,6026204,1.8253613717690274e-06
2022-10-01,Y56,Atorvastatin,Atorvastatin 20mg/5ml oral solution,4,1750.0,10737497,3.7252629732981534e-07
2022-10-01,Y63,Atorvastatin,Atorvastatin 10mg/5ml oral solution,1,150.0,9060308,1.1037152379367235e-07
2022-10-01,Y59,Atorvastatin,Lipitor 80mg tablets,76,3276.0,9640832,7.883137057050678e-06
2022-10-01,Y60,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,121,3723.0,11641961,1.0393438012719679e-05
2022-10-01,Y60,Atorvastatin,Lipitor 10mg tablets,469,17251.0,11641961,4.0285309322029163e-05
2022-10-01,Y59,Atorvastatin,Lipitor 20mg tablets,583,21798.0,9640832,6.047195926658612e-05
2022-11-01,Y63,Atorvastatin,Lipitor 20mg tablets,365,12441.0,9082670,4.018642095330998e-05
2022-11-01,Y59,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,208,8670.0,9658790,2.1534788519058805e-05
2022-11-01,Y59,Atorvastatin,Atorvastatin 30mg tablets,122,4988.0,9658790,1.2630981727524877e-05
2022-11-01,Y61,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,51,2286.0,7137624,7.145234884886063e-06
2022-11-01,Y61,Atorvastatin,Atorvastatin 10mg tablets,83000,2677784.0,7137624,0.011628519518540064
2022-11-01,Y59,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,34,8850.0,9658790,3.5201096617692277e-06
2022-11-01,Y62,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,213,7671.0,7747822,2.749159699332277e-05
2022-11-01,Y60,Atorvastatin,Lipitor 80mg tablets,106,3395.0,11666159,9.086109661286119e-06
2022-11-01,Y63,Atorvastatin,Atorvastatin 10mg tablets,82003,2431784.0,9082670,0.009028512540915832
2022-11-01,Y56,Atorvastatin,Atorvastatin 20mg tablets,288628,10522443.0,10770140,0.026798908834982645
2022-11-01,Y61,Atorvastatin,Atorvastatin 80mg tablets,62918,1848878.0,7137624,0.008814978205632575
2022-11-01,Y59,Atorvastatin,Atorvastatin 40mg tablets,171044,6196384.0,9658790,0.017708636381989877
2022-11-01,Y62,Atorvastatin,Lipitor 40mg tablets,224,8184.0,7747822,2.8911350828658687e-05
2022-11-01,Y63,Atorvastatin,Lipitor 80mg tablets,83,2912.0,9082670,9.138282024999257e-06
2022-11-01,Y58,Atorvastatin,Atorvastatin 20mg chewable tablets sugar free,107,4235.0,6034823,1.7730428879189993e-05
2022-11-01,Y58,Atorvastatin,Atorvastatin 80mg tablets,68181,2123585.0,6034823,0.011297928704785543
2022-11-01,Y60,Atorvastatin,Atorvastatin 20mg/5ml oral solution,5,1400.0,11666159,4.2859007836255273e-07
2022-11-01,Y56,Atorvastatin,Atorvastatin 40mg tablets,199128,5832594.0,10770140,0.01848889615176776
2022-11-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral suspension sugar free,49,12300.0,7747822,6.324357993769088e-06
2022-11-01,Y60,Atorvastatin,Atorvastatin 20mg tablets,510967,17251711.0,11666159,0.043799077314135695
2022-11-01,Y56,Atorvastatin,Lipitor 40mg tablets,280,11340.0,10770140,2.5997805042459987e-05
2022-11-01,Y58,Atorvastatin,Lipitor 20mg tablets,249,9326.0,6034823,4.1260530756245873e-05
2022-11-01,Y61,Atorvastatin,Atorvastatin 20mg/5ml oral suspension,8,1150.0,7137624,1.1208211584135001e-06
2022-11-01,Y58,Atorvastatin,Lipitor 10mg tablets,219,8318.0,6034823,3.628938247236083e-05
2022-11-01,Y61,Atorvastatin,Atorvastatin 20mg tablets,290788,9335954.0,7137624,0.040740167876593104
2022-11-01,Y58,Atorvastatin,Lipitor 80mg tablets,62,2300.0,6034823,1.0273706453362426e-05
2022-11-01,Y62,Atorvastatin,Lipitor 80mg tablets,78,2788.0,7747822,1.0067345377836508e-05
2022-11-01,Y59,Atorvastatin,Atorvastatin 10mg tablets,77171,2930596.0,9658790,0.00798971713848215
2022-11-01,Y56,Atorvastatin,Atorvastatin 30mg tablets,89,3350.0,10770140,8.263588031353354e-06
2022-11-01,Y63,Atorvastatin,Atorvastatin 30mg tablets,118,3227.0,9082670,1.2991774445179667e-05
2022-11-01,Y59,Atorvastatin,Lipitor 20mg chewable tablets,8,374.0,9658790,8.282610968868772e-07
2022-11-01,Y61,Atorvastatin,Atorvastatin 60mg tablets,504,15043.0,7137624,7.061173298005051e-05
2022-11-01,Y60,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,141,4823.0,11666159,1.2086240209823987e-05
2022-11-01,Y62,Atorvastatin,Atorvastatin 20mg/5ml oral solution,7,1420.0,7747822,9.03479713395584e-07
2022-11-01,Y62,Atorvastatin,Atorvastatin 20mg tablets,340757,11206779.0,7747822,0.04398100524250557
2022-11-01,Y60,Atorvastatin,Lipitor 20mg tablets,443,16480.0,11666159,3.7973080942922175e-05
2022-11-01,Y60,Atorvastatin,Atorvastatin 30mg tablets,152,5145.0,11666159,1.3029138382221604e-05
2022-11-01,Y58,Atorvastatin,Atorvastatin 10mg chewable tablets sugar free,46,1902.0,6034823,7.622427368623736e-06
